icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,fetch_time
abb624,SWA1688 ,United States,1635979909,1635979909,-96.826,32.8306,152.4,False,70.94,315.88,-3.9,,243.84,,False,0,1635980100
ac266e,N882MZ  ,United States,1635980099,1635980099,-96.6691,32.9895,2971.8,False,157.23,143.92,5.85,,3063.24,5157,False,0,1635980100
a5d566,N475TR  ,United States,1635980099,1635980099,-97.7319,33.1648,12496.8,False,248.6,106.22,0,,12717.78,,False,0,1635980100
ab9078,UAL2487 ,United States,1635980099,1635980099,-96.9153,32.7039,2377.44,False,134.79,180.44,-3.25,,2453.64,2137,False,0,1635980100
a762d3,AAL584  ,United States,1635980099,1635980099,-97.1093,32.5765,1234.44,False,123.07,69.44,-2.6,,1287.78,,False,0,1635980100
c00b7d,JZA7614 ,Canada,1635980099,1635980099,-96.6386,33.738,7155.18,False,189.89,28.3,6.18,,7338.06,2271,False,0,1635980100
ad2c19,AAL2379 ,United States,1635979856,1635979857,-97.0549,32.8708,152.4,False,71.01,1.25,-4.23,,228.6,,False,0,1635980100
ab4147,N824S   ,United States,1635980099,1635980099,-96.806,32.8132,312.42,False,67.68,316.23,-5.2,,381,,False,0,1635980100
abb76d,AAL1052 ,United States,1635980100,1635980100,-97.0431,33.226,10058.4,False,268.6,18.89,0.33,,10241.28,7446,False,0,1635980100
a57f04,UAL1451 ,United States,1635980099,1635980099,-97.0286,32.0815,7002.78,False,210.25,189.58,0.33,,7193.28,3206,False,0,1635980100
ab7b8c,UAL1583 ,United States,1635980095,1635980096,-97.8191,32.0819,5158.74,False,173.8,28.46,-7.8,,5311.14,4060,False,0,1635980100
a2b691,ENY4175 ,United States,1635980099,1635980099,-97.0269,32.7471,876.3,False,83.86,0.35,-4.88,,937.26,1663,False,0,1635980100
a385c8,DAL2066 ,United States,1635980099,1635980099,-97.4208,31.9974,10058.4,False,269.57,12.79,-0.33,,10271.76,2334,False,0,1635980100
a4453e,UAL486  ,United States,1635980100,1635980100,-97.1813,33.5548,10363.2,False,225.43,319.26,0,,10530.84,3441,False,0,1635980100
a4a848,00000000,United States,1635980100,1635980100,-96.3742,32.4423,2659.38,False,133.21,313.12,-1.63,,2735.58,7260,False,0,1635980100
a05c59,AAL1456 ,United States,1635980099,1635980099,-96.6104,32.9932,3505.2,False,198.9,112.19,5.2,,3589.02,6221,False,0,1635980100
ac79a3,AAL1810 ,United States,1635980099,1635980100,-97.0555,32.7243,822.96,False,85.91,0.34,0,,883.92,,False,0,1635980100
ab59f3,N830SJ  ,United States,1635980100,1635980100,-97.2267,33.6069,4008.12,False,172.6,187.02,-24.71,,4122.42,5213,False,0,1635980100
a2a13c,N269JH  ,United States,1635980099,1635980099,-96.5455,33.0036,807.72,False,103.42,246.24,0.33,,861.06,0722,False,0,1635980100
a40797,AAL1056 ,United States,1635980005,1635980005,-97.0262,32.8698,144.78,False,73.05,0,-3.58,,228.6,5613,False,0,1635980100
acd9ea,XOJ927  ,United States,1635980100,1635980100,-96.5342,32.7126,5402.58,False,205.07,95.18,20.16,,5547.36,,False,0,1635980100
a06010,AAL1821 ,United States,1635980099,1635980099,-97.0278,32.5913,1737.36,False,98.28,1.2,0,,1798.32,7225,False,0,1635980100
ad247c,ASH5740 ,United States,1635980099,1635980100,-97.0278,32.6753,1280.16,False,91.11,358.06,-2.93,,1333.5,2155,False,0,1635980100
aa1dcd,AAL5    ,United States,1635980099,1635980099,-97.9887,33.0767,7063.74,False,200.4,283.36,9.75,,7239,7156,False,0,1635980100
a3980f,N330ZA  ,United States,1635980099,1635980100,-97.6131,32.7565,9395.46,False,166.07,281.8,12.03,,9601.2,5124,False,0,1635980100
a24b39,ENY4189 ,United States,1635980099,1635980100,-96.7092,32.4946,2141.22,False,135.58,273.7,-7.8,,2209.8,4176,False,0,1635980100
acfd2c,AAL2895 ,United States,1635980099,1635980099,-97.0029,32.1605,6096,False,184.38,157.87,0,,6256.02,0674,False,0,1635980100
a01f13,DAL1548 ,United States,1635980099,1635980100,-96.5621,32.1746,10805.16,False,179.36,233.98,-7.15,,11049,6702,False,0,1635980100
ad15a0,ASH5949 ,United States,1635979921,1635979921,-97.0262,32.8699,152.4,False,68.42,0,-3.25,,236.22,7334,False,0,1635980100
a1d4bc,ENY4004 ,United States,1635980099,1635980100,-97.0549,32.8494,281.94,False,66.88,0,-3.9,,358.14,,False,0,1635980100
a78dd7,BYA586  ,United States,1635980099,1635980099,-97.1139,33.2311,1005.84,False,140.08,199.3,-8.45,,1082.04,4144,False,0,1635980100
a06646,AAL2294 ,United States,1635980100,1635980100,-97.0042,33.0742,2606.04,False,138.45,54.83,15.28,,2667,2251,False,0,1635980100
a9614d,SKW3138 ,United States,1635980098,1635980099,-97.0554,32.7934,617.22,False,77.69,0.76,-4.23,,678.18,1133,False,0,1635980100
ab3982,AAL1844 ,United States,1635980099,1635980100,-97.0029,32.5471,1432.56,False,116.12,336.5,-0.98,,1485.9,,False,0,1635980100
a017a5,DAL2548 ,United States,1635980099,1635980099,-96.8875,33.0759,2941.32,False,154.35,99.4,1.95,,3025.14,3613,False,0,1635980100
a364bc,N318CA  ,United States,1635980100,1635980100,-96.9338,32.3464,1394.46,False,96.83,52.34,0,,1463.04,,False,0,1635980100
ab24f5,N817SH  ,United States,1635980100,1635980100,-96.9383,33.154,1927.86,False,126.77,338.33,14.96,,1996.44,,False,0,1635980100
a7d01c,EJA602  ,United States,1635980099,1635980099,-97.1018,32.8503,1127.76,False,105.04,246.32,0.98,,1188.72,,False,0,1635980100
a2b810,UAL2344 ,United States,1635980100,1635980100,-96.8153,32.5339,10668,False,201.89,165.54,-0.33,,10866.12,3534,False,0,1635980100
acda02,AAL2656 ,United States,1635980099,1635980099,-96.9138,32.8175,2910.84,False,137.12,183.66,-7.8,,2987.04,3153,False,0,1635980100
ac67fc,AAL2722 ,United States,1635980099,1635980099,-97.5513,33.3068,4130.04,False,189.16,135.22,-4.23,,4236.72,6320,False,0,1635980100
a7eec3,ENY4311 ,United States,1635980100,1635980100,-97.6295,32.7465,4930.14,False,172.77,232.38,8.45,,5074.92,5165,False,0,1635980100
a17170,AAL1390 ,United States,1635979928,1635979932,-97.0099,32.8631,175.26,False,71.0,359.58,-3.58,,236.22,3013,False,0,1635980100
a1f9af,N2260M  ,United States,1635980099,1635980100,-97.4261,33.0093,1097.28,False,54.08,129.6,0,,1165.86,,False,0,1635980100
a23c5d,ENY4202 ,United States,1635980099,1635980099,-97.0275,32.9913,1379.22,False,124.55,1.66,10.4,,1440.18,2252,False,0,1635980100
a97de4,AAL1111 ,United States,1635980099,1635980099,-96.0451,33.6714,7315.2,False,209.71,222.61,0,,7475.22,2225,False,0,1635980100
a9e93b,SKW3170 ,United States,1635980059,1635980065,-97.01,32.8621,182.88,False,62.76,0.47,-3.25,,243.84,6647,False,0,1635980100
ad7634,AAL1798 ,United States,1635980099,1635980100,-96.9071,32.9138,3291.84,False,140.23,183.79,-6.18,,3383.28,3435,False,0,1635980100
a7cb35,CYO601  ,United States,1635980099,1635980099,-96.5035,32.554,1981.2,False,139.33,315.45,-4.55,,2026.92,,False,0,1635980100
abd3c7,AAL1770 ,United States,1635979954,1635979957,-97.0549,32.8705,152.4,False,74.08,0.4,-3.9,,220.98,3222,False,0,1635980100
a4358d,OUA37   ,United States,1635980046,1635980078,-96.2758,33.5616,3230.88,False,123.82,199.41,-7.8,,3291.84,,False,0,1635980100
aae316,AAL2017 ,United States,1635980137,1635980138,-97.1399,32.581,2118.36,False,111.49,169.36,-4.88,,2186.94,5172,False,0,1635980139
ad3c27,DAL2275 ,United States,1635980139,1635980139,-96.4402,33.1144,1866.9,False,141.79,202.84,-5.2,,1927.86,2545,False,0,1635980139
a59529,N459SP  ,United States,1635979739,1635979970,-96.6829,33.5541,822.96,False,45.39,38.56,-3.58,,883.92,,False,0,1635980139
a88072,NKS2936 ,United States,1635980037,1635980038,-97.0549,32.8711,144.78,False,64.82,0.45,-3.25,,213.36,6773,False,0,1635980139
a3f43c,LXJ354  ,United States,1635980138,1635980139,-97.0595,32.9571,1501.14,False,128.03,341.49,25.03,,1569.72,0567,False,0,1635980139
ab774b,AAL2314 ,United States,1635980137,1635980138,-96.3211,33.4005,6233.16,False,183.81,229.09,-15.28,,6393.18,3720,False,0,1635980139
a857ce,XSR637  ,United States,1635980136,1635980136,-97.7367,32.4735,1638.3,False,137.37,58.63,-3.58,,1699.26,,False,0,1635980139
a1fc18,FWK227  ,United States,1635980138,1635980138,-96.3935,32.3345,3741.42,False,145.26,321.18,-7.48,,3840.48,4755,False,0,1635980139
aadd36,N8AL    ,United States,1635980137,1635980138,-96.1328,33.0688,7810.5,False,270.88,67.09,8.45,,8001,0510,False,0,1635980139
ab5de4,JUS831  ,United States,1635980138,1635980138,-96.9608,33.1187,11277.6,False,256.57,66.11,0.33,,11475.72,4011,False,0,1635980139
aae465,AAL2596 ,United States,1635980138,1635980139,-97.1698,32.9675,3147.06,False,139.04,172.56,-7.15,,3246.12,7362,False,0,1635980139
ab4af1,AAL1663 ,United States,1635980138,1635980138,-96.7416,33.0913,3947.16,False,157.58,229.24,-5.53,,4053.84,0731,False,0,1635980139
a71f24,SWA4487 ,United States,1635980135,1635980138,-97.4447,33.4412,3070.86,False,153.94,117.68,-6.5,,3162.3,,False,0,1635980139
a03262,UCA4921 ,United States,1635980138,1635980138,-97.4349,32.4822,10972.8,False,212.59,178.06,0.33,,11163.3,2112,False,0,1635980139
a51b58,SWA1501 ,United States,1635980138,1635980138,-96.7477,32.763,716.28,False,96.77,315.86,-5.2,,792.48,,False,0,1635980139
ac7e8e,ASH5825 ,United States,1635980137,1635980138,-97.0479,32.5375,2004.06,False,99.17,33.36,-5.2,,2065.02,2446,False,0,1635980139
a1b4ab,ENY4274 ,United States,1635980137,1635980138,-97.2619,33.0596,3573.78,False,162.6,134.87,-0.33,,3680.46,0742,False,0,1635980139
aaf5a9,AAL1807 ,United States,1635980137,1635980138,-96.6166,33.183,4480.56,False,177.39,227.94,-1.3,,4594.86,2415,False,0,1635980139
a59f15,UAL1851 ,United States,1635980137,1635980138,-96.5701,31.9419,9227.82,False,211.73,173.58,-5.2,,9479.28,0724,False,0,1635980139
ac8287,ASH5995 ,United States,1635980138,1635980138,-97.0105,32.7913,609.6,False,83.34,0,-6.5,,670.56,2210,False,0,1635980139
ac2bb8,ASH6170 ,United States,1635980138,1635980139,-97.1559,33.1227,10668,False,191.29,258.99,0,,10881.36,3676,False,0,1635980139
a7d3fe,SKW3089 ,United States,1635980138,1635980138,-97.011,32.6974,1127.76,False,85.94,1.37,0,,1181.1,6254,False,0,1635980139
ac20a1,SWA51   ,United States,1635980138,1635980138,-96.6503,32.6914,815.34,False,91.6,278.72,0,,876.3,6215,False,0,1635980139
ac81d2,AAL313  ,United States,1635980138,1635980138,-97.0557,32.6854,845.82,False,85.4,0.35,0,,914.4,,False,0,1635980139
a9033c,ENY4132 ,United States,1635980138,1635980138,-97.4955,32.4803,2255.52,False,146.61,76.4,-5.53,,2331.72,,False,0,1635980139
a25b3f,ASA716  ,United States,1635980136,1635980138,-97.7738,33.4236,5844.54,False,204.75,123.73,-9.75,,5996.94,0641,False,0,1635980139
a7fbb3,UPS2752 ,United States,1635980138,1635980138,-96.8693,32.9976,3558.54,False,142.91,228.79,-2.28,,3657.6,1474,False,0,1635980139
ade543,AAL1385 ,United States,1635980136,1635980136,-97.6622,32.3813,3154.68,False,161.16,87.62,-6.83,,3253.74,,False,0,1635980139
aa2e36,SKW3084 ,United States,1635979820,1635979826,-97.01,32.8627,182.88,False,62.76,0.47,-3.58,,243.84,6527,False,0,1635980139
a21432,FFT2702 ,United States,1635980138,1635980138,-97.2409,32.5355,1554.48,False,134.76,69.9,-2.28,,1623.06,,False,0,1635980139
a897f4,AAL1011 ,United States,1635980105,1635980107,-97.0263,32.8696,144.78,False,66.88,0.44,-3.25,,213.36,7206,False,0,1635980139
a7668a,AAL2791 ,United States,1635980138,1635980138,-96.249,32.8512,6073.14,False,215.91,101.68,8.78,,6217.92,0527,False,0,1635980139
aae810,SCX3006 ,United States,1635980138,1635980138,-97.3016,32.9083,541.02,False,72.57,350.2,-3.9,,617.22,6342,False,0,1635980139
a1a5cf,ENY3892 ,United States,1635980137,1635980138,-96.9258,32.5504,2346.96,False,116.21,189.17,0,,2423.16,3062,False,0,1635980139
a32e55,N304BP  ,United States,1635980138,1635980138,-97.6908,33.2127,2179.32,False,132.41,155.92,-7.15,,2232.66,0623,False,0,1635980139
a2c5ef,N278TT  ,United States,1635979867,1635980034,-96.9349,33.8874,1767.84,False,105.48,240.81,-6.83,,1828.8,7105,False,0,1635980139
abb5e6,ASH6174 ,United States,1635980137,1635980138,-97.2467,32.835,9753.6,False,192.41,260.61,0,,9966.96,6263,False,0,1635980139
407898,BAW31F  ,United Kingdom,1635980138,1635980138,-96.4755,33.2889,5181.6,False,184.64,229.52,-7.15,,5326.38,2522,False,0,1635980139
a02c41,N110AP  ,United States,1635980137,1635980138,-96.9225,33.2071,1135.38,False,123.11,115.49,-2.28,,1196.34,,False,0,1635980139
a596b1,UAL4    ,United States,1635980139,1635980139,-96.913,33.1388,12192,False,219.63,251.99,-0.33,,12397.74,5175,False,0,1635980139
a5490f,N44JC   ,United States,1635980138,1635980138,-97.851,32.7182,6172.2,False,176.51,260.1,23.73,,6301.74,,False,0,1635980139
acd619,SKW5674 ,United States,1635980138,1635980138,-96.228,33.2416,9448.8,False,250.57,359.06,0,,9646.92,6600,False,0,1635980139
a0cb68,AAL1285 ,United States,1635980134,1635980138,-97.0264,32.8386,327.66,False,73.05,0,-4.23,,396.24,0721,True,0,1635980139
ad4fb2,ASH5969 ,United States,1635980137,1635980138,-96.9801,32.5051,1432.56,False,99.57,283.75,-0.33,,1485.9,1157,False,0,1635980139
abb624,SWA1688 ,United States,1635979909,1635979909,-96.826,32.8306,152.4,False,70.94,315.88,-3.9,,243.84,,False,0,1635980139
ac266e,N882MZ  ,United States,1635980138,1635980138,-96.6306,32.9457,3390.9,False,155.88,143.32,11.05,,3497.58,5157,False,0,1635980139
a5d566,N475TR  ,United States,1635980138,1635980138,-97.6329,33.1406,12367.26,False,249.73,106.27,-7.8,,12595.86,,False,0,1635980139
ab9078,UAL2487 ,United States,1635980138,1635980138,-96.9153,32.6573,2346.96,False,133.76,180,0,,2415.54,2137,False,0,1635980139
a762d3,AAL584  ,United States,1635980138,1635980138,-97.0761,32.605,1051.56,False,116.07,22.13,-3.58,,1104.9,,False,0,1635980139
c00b7d,JZA7614 ,Canada,1635980138,1635980138,-96.6007,33.7969,7399.02,False,194.04,28.33,6.18,,7581.9,2271,False,0,1635980139
ad2c19,AAL2379 ,United States,1635979856,1635979857,-97.0549,32.8708,152.4,False,71.01,1.25,-4.23,,228.6,,False,0,1635980139
ab4147,N824S   ,United States,1635980135,1635980138,-96.8232,32.8283,190.5,False,64.39,314.68,-5.2,,251.46,,False,0,1635980139
abb76d,AAL1052 ,United States,1635980138,1635980138,-97.0074,33.3132,10058.4,False,266.97,18.89,-0.33,,10241.28,7446,False,0,1635980139
a57f04,UAL1451 ,United States,1635980138,1635980138,-97.0429,32.0094,6888.48,False,209.66,189.46,-5.85,,7094.22,3206,False,0,1635980139
ab7b8c,UAL1583 ,United States,1635980135,1635980136,-97.7845,32.1358,4907.28,False,163.7,28.74,-8.78,,5044.44,4060,False,0,1635980139
a2b691,ENY4175 ,United States,1635980138,1635980138,-97.0268,32.7765,701.04,False,85.4,0.35,-4.88,,762,1663,False,0,1635980139
a385c8,DAL2066 ,United States,1635980137,1635980137,-97.3962,32.0892,10058.4,False,271.8,12.91,0,,10264.14,2334,False,0,1635980139
a4453e,UAL486  ,United States,1635980139,1635980139,-97.2421,33.6138,10363.2,False,225.09,319.36,0,,10530.84,3441,False,0,1635980139
a4a848,00000000,United States,1635980139,1635980139,-96.4123,32.4743,2636.52,False,132.41,315,-3.58,,2720.34,7260,False,0,1635980139
a05c59,AAL1456 ,United States,1635980138,1635980138,-96.5308,32.9658,3688.08,False,216.86,112.31,6.18,,3779.52,6221,False,0,1635980139
ac79a3,AAL1810 ,United States,1635980130,1635980139,-97.0554,32.7484,822.96,False,85.91,0,-1.63,,883.92,,False,0,1635980139
ab59f3,N830SJ  ,United States,1635980138,1635980138,-97.2502,33.5529,3101.34,False,159.41,226.83,-20.16,,3177.54,5213,False,0,1635980139
abdc78,SWA1959 ,United States,1635980138,1635980138,-96.8629,32.8621,297.18,False,81.85,314.75,12.68,,358.14,,False,0,1635980139
a2a13c,N269JH  ,United States,1635980138,1635980138,-96.581,33.0127,807.72,False,93.54,323.95,0,,853.44,0722,False,0,1635980139
a40797,AAL1056 ,United States,1635980005,1635980005,-97.0262,32.8698,144.78,False,73.05,0,-3.58,,228.6,5613,False,0,1635980139
acd9ea,XOJ927  ,United States,1635980138,1635980138,-96.453,32.7062,6309.36,False,194.27,95.32,23.08,,6461.76,,False,0,1635980139
a06010,AAL1821 ,United States,1635980138,1635980139,-97.0276,32.6264,1615.44,False,96.72,0.3,-4.88,,1676.4,7225,False,0,1635980139
ad247c,ASH5740 ,United States,1635980138,1635980138,-97.0274,32.7063,1165.86,False,87.0,2.03,-3.58,,1219.2,2155,False,0,1635980139
a3980f,N330ZA  ,United States,1635980138,1635980138,-97.6812,32.7686,9776.46,False,171.32,281.78,7.48,,9982.2,5124,False,0,1635980139
ac0417,ASH6118 ,United States,1635980138,1635980138,-96.0772,33.3423,9753.6,False,179.8,237.26,0.33,,9974.58,4173,False,0,1635980139
a24b39,ENY4189 ,United States,1635980138,1635980138,-96.7644,32.4977,1866.9,False,133.53,273.76,-7.15,,1927.86,4176,False,0,1635980139
acfd2c,AAL2895 ,United States,1635980136,1635980138,-96.9754,32.1033,6096,False,185.05,157.78,0,,6256.02,0674,False,0,1635980139
a01f13,DAL1548 ,United States,1635980138,1635980138,-96.6331,32.1511,10431.78,False,191.6,259.32,-10.08,,10683.24,6702,False,0,1635980139
ad15a0,ASH5949 ,United States,1635979921,1635979921,-97.0262,32.8699,152.4,False,68.42,0,-3.25,,236.22,7334,False,0,1635980139
a1d4bc,ENY4004 ,United States,1635980134,1635980135,-97.0549,32.8705,144.78,False,65.34,0.45,-4.55,,220.98,,False,0,1635980139
a78dd7,BYA586  ,United States,1635980138,1635980138,-97.1205,33.1835,822.96,False,130.05,184.54,-0.33,,899.16,4144,False,0,1635980139
a06646,AAL2294 ,United States,1635980138,1635980138,-96.9459,33.0826,2918.46,False,155.92,88.68,4.55,,2994.66,2251,False,0,1635980139
a9614d,SKW3138 ,United States,1635980137,1635980138,-97.0552,32.8177,457.2,False,63.28,0.47,-3.58,,518.16,1133,False,0,1635980139
ab3982,AAL1844 ,United States,1635980138,1635980138,-97.0112,32.5838,1424.94,False,101.26,354.75,-0.33,,1478.28,,False,0,1635980139
a017a5,DAL2548 ,United States,1635980137,1635980138,-96.8205,33.0667,2956.56,False,178.71,99.11,0.33,,3048,3613,False,0,1635980139
a364bc,N318CA  ,United States,1635980138,1635980138,-96.9035,32.3677,1394.46,False,96.86,47.58,0,,1463.04,,False,0,1635980139
ab24f5,N817SH  ,United States,1635980138,1635980138,-96.9577,33.1941,2522.22,False,126.77,333.75,16.26,,2606.04,,False,0,1635980139
a7d01c,EJA602  ,United States,1635980138,1635980138,-97.142,32.8312,1051.56,False,115.31,239.43,-7.48,,1112.52,,False,0,1635980139
a2b810,UAL2344 ,United States,1635980138,1635980139,-96.795,32.4668,10668,False,201.26,165.64,0,,10873.74,3534,False,0,1635980139
acda02,AAL2656 ,United States,1635980138,1635980138,-96.9152,32.7691,2636.52,False,137.36,179.79,-5.53,,2712.72,3153,False,0,1635980139
ac67fc,AAL2722 ,United States,1635980139,1635980139,-97.4961,33.26,3985.26,False,182.98,135.34,-3.58,,4084.32,6320,False,0,1635980139
a7eec3,ENY4311 ,United States,1635980138,1635980138,-97.6861,32.7095,5242.56,False,173.08,232.24,7.8,,5402.58,5165,False,0,1635980139
a17170,AAL1390 ,United States,1635979928,1635979932,-97.0099,32.8631,175.26,False,71.0,359.58,-3.58,,236.22,3013,False,0,1635980139
a1f9af,N2260M  ,United States,1635980137,1635980137,-97.4094,32.9976,1097.28,False,54.08,129.6,-0.33,,1165.86,,False,0,1635980139
a23c5d,ENY4202 ,United States,1635980138,1635980138,-97.0263,33.0371,2019.3,False,135.86,1.52,20.16,,2087.88,2252,False,0,1635980139
a97de4,AAL1111 ,United States,1635980137,1635980137,-96.1031,33.6186,7315.2,False,208.26,222.6,0,,7475.22,2225,False,0,1635980139
a9e93b,SKW3170 ,United States,1635980059,1635980065,-97.01,32.8621,182.88,False,62.76,0.47,-3.25,,243.84,6647,False,0,1635980139
ad7634,AAL1798 ,United States,1635980138,1635980138,-96.9107,32.8657,3055.62,False,138.12,183.42,-6.18,,3147.06,3435,False,0,1635980139
a7cb35,CYO601  ,United States,1635980138,1635980138,-96.5431,32.5881,1798.32,False,135.7,315.77,-4.88,,1851.66,,False,0,1635980139
abd3c7,AAL1770 ,United States,1635979954,1635979957,-97.0549,32.8705,152.4,False,74.08,0.4,-3.9,,220.98,3222,False,0,1635980139
a4358d,OUA37   ,United States,1635980137,1635980137,-96.3068,33.4633,2674.62,False,122.01,187.75,-4.55,,2827.02,,False,0,1635980139
aae316,AAL2017 ,United States,1635980192,1635980192,-97.0964,32.5421,1874.52,False,108.92,110.75,-6.83,,1935.48,5172,False,0,1635980192
ad3c27,DAL2275 ,United States,1635980192,1635980192,-96.4719,33.0505,1729.74,False,141.87,202.38,0,,1790.7,2545,False,0,1635980192
a59529,N459SP  ,United States,1635979739,1635979970,-96.6829,33.5541,822.96,False,45.39,38.56,-3.58,,883.92,,False,0,1635980192
a88072,NKS2936 ,United States,1635980037,1635980038,-97.0549,32.8711,144.78,False,64.82,0.45,-3.25,,213.36,6773,False,0,1635980192
a3f43c,LXJ354  ,United States,1635980192,1635980192,-97.1036,33.0055,2682.24,False,133.35,293.9,9.75,,2766.06,0567,False,0,1635980192
ab774b,AAL2314 ,United States,1635980192,1635980192,-96.4034,33.3407,5768.34,False,185.59,228.93,-5.2,,5905.5,3720,False,0,1635980192
a857ce,XSR637  ,United States,1635980148,1635980191,-97.7212,32.4815,1584.96,False,139.72,61.64,-3.9,,1645.92,,False,0,1635980192
a1fc18,FWK227  ,United States,1635980191,1635980191,-96.4501,32.3858,3406.14,False,143.54,306.25,-6.18,,3489.96,4755,False,0,1635980192
ab5de4,JUS831  ,United States,1635980192,1635980192,-96.8243,33.1693,11277.6,False,259.34,66.13,0,,11475.72,4011,False,0,1635980192
aae465,AAL2596 ,United States,1635980192,1635980192,-97.1663,32.9009,2773.68,False,138.6,176.81,-7.48,,2865.12,6066,False,0,1635980192
ab4af1,AAL1663 ,United States,1635980192,1635980192,-96.8084,33.0423,3657.6,False,148.04,228.95,-5.2,,3756.66,0731,False,0,1635980192
a71f24,SWA4487 ,United States,1635980192,1635980192,-97.3644,33.4053,2773.68,False,145.22,118.11,-4.88,,2857.5,,False,0,1635980192
a03262,UCA4921 ,United States,1635980191,1635980192,-97.395,32.3822,10972.8,False,225.89,149.93,-1.95,,11155.68,2112,False,0,1635980192
a51b58,SWA1501 ,United States,1635980192,1635980192,-96.7834,32.7938,457.2,False,78.21,314.73,-3.25,,541.02,,False,0,1635980192
ac7e8e,ASH5825 ,United States,1635980192,1635980192,-97.0272,32.5814,1737.36,False,96.85,3.04,0.33,,1790.7,2446,False,0,1635980192
a1b4ab,ENY4274 ,United States,1635980192,1635980192,-97.1962,33.0039,3566.16,False,149.87,135.28,-0.98,,3665.22,0742,False,0,1635980192
aaf5a9,AAL1807 ,United States,1635980192,1635980192,-96.6937,33.1267,4122.42,False,171.47,229.38,-9.1,,4229.1,2415,False,0,1635980192
ac8287,ASH5995 ,United States,1635980192,1635980192,-97.0102,32.8261,396.24,False,69.45,0.42,-3.9,,457.2,2210,False,0,1635980192
ac2bb8,ASH6170 ,United States,1635980192,1635980192,-97.2639,33.1049,10668,False,194.11,258.69,-0.33,,10881.36,3676,False,0,1635980192
a7d3fe,SKW3089 ,United States,1635980191,1635980192,-97.0106,32.7386,944.88,False,85.4,0,-5.53,,998.22,6254,False,0,1635980192
ac20a1,SWA51   ,United States,1635980192,1635980192,-96.6933,32.7154,822.96,False,89.12,314.77,0,,883.92,6215,False,0,1635980192
ac81d2,AAL313  ,United States,1635980192,1635980192,-97.0555,32.7278,845.82,False,86.44,1.02,0,,914.4,,False,0,1635980192
a9033c,ENY4132 ,United States,1635980192,1635980192,-97.4121,32.4884,1882.14,False,139.83,85.57,-7.48,,1943.1,,False,0,1635980192
a25b3f,ASA716  ,United States,1635980192,1635980192,-97.6741,33.3672,5303.52,False,200.33,124.22,-10.73,,5433.06,0641,False,0,1635980192
a7fbb3,UPS2752 ,United States,1635980192,1635980192,-96.9315,32.9553,3360.42,False,131.9,239.53,-4.55,,3459.48,1474,False,0,1635980192
ade543,AAL1385 ,United States,1635980191,1635980191,-97.5866,32.4171,2796.54,False,151.34,44.17,-7.48,,2872.74,,False,0,1635980192
a21432,FFT2702 ,United States,1635980192,1635980192,-97.1689,32.5582,1424.94,False,130.24,69.42,-3.58,,1501.14,,False,0,1635980192
a897f4,AAL1011 ,United States,1635980105,1635980107,-97.0263,32.8696,144.78,False,66.88,0.44,-3.25,,213.36,7206,False,0,1635980192
a7668a,AAL2791 ,United States,1635980192,1635980192,-96.1227,32.8291,6507.48,False,226.51,101.79,8.13,,6652.26,0527,False,0,1635980192
aae810,SCX3006 ,United States,1635980191,1635980192,-97.3087,32.9428,320.04,False,73.16,349.88,-4.23,,388.62,6342,False,0,1635980192
a1a5cf,ENY3892 ,United States,1635980192,1635980192,-96.9384,32.4955,2164.08,False,110.64,211.69,-4.88,,2232.66,3062,False,0,1635980192
a32e55,N304BP  ,United States,1635980191,1635980192,-97.662,33.1593,1798.32,False,114.45,155.85,-7.15,,1844.04,0623,False,0,1635980192
a2c5ef,N278TT  ,United States,1635979867,1635980034,-96.9349,33.8874,1767.84,False,105.48,240.81,-6.83,,1828.8,7105,False,0,1635980192
abb5e6,ASH6174 ,United States,1635980192,1635980192,-97.3382,32.7872,9753.6,False,189.14,217.93,-0.33,,9966.96,6263,False,0,1635980192
407898,BAW31F  ,United Kingdom,1635980191,1635980191,-96.5531,33.2313,4808.22,False,179.19,227.79,-7.15,,4945.38,2522,False,0,1635980192
a02c41,N110AP  ,United States,1635980192,1635980192,-96.8566,33.1805,1127.76,False,125.85,115.94,0,,1188.72,,False,0,1635980192
a596b1,UAL4    ,United States,1635980192,1635980192,-97.0179,33.0817,12192,False,227.66,220.6,0,,12397.74,5175,False,0,1635980192
a5490f,N44JC   ,United States,1635980191,1635980192,-97.9486,32.7039,7208.52,False,179.64,260.11,16.58,,7368.54,,False,0,1635980192
acd619,SKW5674 ,United States,1635980191,1635980192,-96.2301,33.3619,9448.8,False,248.0,359.05,0,,9639.3,6600,False,0,1635980192
a0cb68,AAL1285 ,United States,1635980175,1635980181,-97.0263,32.8657,160.02,False,73.05,0,-3.58,,236.22,0721,True,0,1635980192
ad4fb2,ASH5969 ,United States,1635980192,1635980192,-97.0091,32.5473,1440.18,False,103.02,349.64,-0.33,,1485.9,1157,False,0,1635980192
abb624,SWA1688 ,United States,1635979909,1635979909,-96.826,32.8306,152.4,False,70.94,315.88,-3.9,,243.84,,False,0,1635980192
ac266e,N882MZ  ,United States,1635980192,1635980192,-96.5714,32.8883,4000.5,False,156.11,133.53,11.05,,4114.8,5157,False,0,1635980192
